Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
716,1.51269211974e-07,2.61488558238e-12,0.999849287559,2.68567672739e-15,9.69304899289e-09,0.000150551471239,4.37366061814e-12,2.3336843741e-14,1.61698669285e-19,8.25713925642e-22
717,0.983489335461,0.000564787966843,2.41565882828e-06,2.62649061966e-08,2.6857610294e-05,0.0140964128864,9.96970139352e-07,0.000893270046793,1.9422899818e-10,0.00092589694028
718,1.09196308019e-10,1.36768650361e-08,0.000284723917107,4.66206299054e-07,8.61575747173e-18,0.847837701799,1.09765623041e-10,4.98893806238e-18,0.151877094182,4.27456540808e-22
719,0.691817747363,0.0140060236271,5.97449912513e-13,3.5146818545e-07,8.80557343459e-11,6.69639518506e-18,0.294175877153,2.99530353085e-10,4.03858705829e-19,3.98388295456e-18
720,0.999860847538,2.00277755776e-05,7.80973689564e-05,6.05391319139e-09,3.30852774696e-06,1.09973514392e-05,2.67145356563e-05,8.47218026327e-10,7.25374161805e-18,9.95772143874e-13
721,0.000260774551517,1.16306807919e-06,0.247029110168,3.64691077775e-05,4.88966012901e-06,0.634559770154,0.118106722909,2.89628383697e-07,2.92328159492e-08,7.81520887153e-07
722,0.00645267958165,0.00522906013962,0.987550196628,4.76949500515e-23,3.17766100293e-07,0.000767745884981,2.56559465404e-16,6.56433845572e-30,1.22711747336e-31,8.15837829269e-32
723,1.45124186122e-08,5.0783246792e-11,1.5831821302e-05,3.99887621902e-07,1.15755568442e-06,0.999982530554,2.23317013234e-08,4.32792641423e-08,6.93527726312e-12,2.73410702153e-13
724,3.1438527554e-07,0.999454904275,0.000521893010277,1.11361841579e-05,1.82582014806e-10,8.9343078981e-06,2.43712216317e-06,3.05202038687e-11,3.80501476303e-07,9.11025982529e-13
725,1.10977758995e-06,1.19970343179e-08,0.999206987791,7.72858043562e-05,8.97962541229e-15,0.000693197412763,2.14072171388e-05,6.84142741766e-18,1.13153546013e-14,1.86026514933e-20
726,0.98970966823,1.27421843549e-05,6.68818108905e-06,0.000562513157875,1.28702895999e-07,0.000100630989021,0.00959457923984,9.32502263522e-08,2.57312600248e-14,1.29560646801e-05
727,9.35969946559e-13,4.81784229762e-21,0.999999999185,1.85467493369e-11,3.15837125523e-20,2.06733703197e-11,7.75270976377e-10,7.63904358697e-18,3.76557387124e-20,1.04893253919e-22
728,0.998236997651,1.13366672132e-15,3.57615591712e-07,5.22722101447e-07,1.64199524096e-06,0.00175877989289,9.98027646638e-08,1.41167928905e-07,6.45338606162e-14,1.45915275992e-06
729,0.99785088539,0.000426363289575,1.63276147732e-05,1.26666540226e-05,1.49536906344e-05,0.00121323094637,0.000419592783582,4.59794718192e-05,9.12416743979e-19,1.59600750621e-10
730,0.403295916293,0.276416533833,0.00612931857335,2.21856000332e-07,0.312811306272,0.000112809909297,0.00120761014695,2.62830418712e-05,1.32641289634e-18,7.51740521444e-11
731,0.99999929813,7.01649539951e-07,2.42968973919e-12,4.49443e-16,3.16055645283e-11,1.45475189964e-16,1.86793978401e-10,1.13791619629e-15,4.32032782327e-31,1.3437187843e-16
732,0.999724344728,0.000193069042,1.95604261765e-13,8.21960616332e-05,3.78629269058e-08,6.22164803233e-08,1.68570739337e-08,4.47665334197e-08,2.70142694908e-18,2.28465021615e-07
733,4.94078739122e-06,6.0496291483e-09,0.21578191225,9.35590249947e-08,1.78499997312e-06,0.784211247349,2.58832457099e-09,6.37749730588e-11,1.23532415302e-08,8.76612220815e-14
734,0.0816981584194,0.000978902827242,7.26318628129e-05,0.342446526898,2.77060478523e-06,0.573904072629,0.000893687490258,3.24923935984e-06,3.3651200632e-14,2.88017130453e-11
735,0.00257024725558,1.14630280859e-07,0.148593849146,0.00103105767788,0.000431579426652,0.846931332095,0.000436762547243,5.05551206687e-06,2.65920974026e-14,1.70926074109e-09
736,0.445867783676,1.02033939288e-06,0.550455444049,9.76172532813e-09,7.31576965564e-05,0.000126218767919,8.45975153255e-05,0.00339176399743,4.06803122547e-11,4.15574359722e-09
737,0.991404169855,5.61168021096e-05,0.00852324360707,2.89936435715e-08,1.13718977302e-07,1.56710650256e-07,1.61330512031e-05,3.72545054523e-08,2.99463362452e-13,6.08325727911e-12
738,7.02415145481e-06,0.549357404483,4.69731440577e-07,9.31443288541e-05,3.23961801189e-11,0.450541945194,1.1933895176e-08,2.40293961399e-17,1.43820949961e-10,1.67016355099e-12
739,0.00239764314351,5.09820093373e-07,2.65513017575e-06,0.00106528979373,3.51620605527e-08,0.994322310356,0.00220917254206,2.33591455988e-06,4.81134091643e-08,2.44260223092e-11
740,0.999985958033,9.31597783003e-08,8.60386376451e-08,1.54421246907e-09,4.07764109615e-09,6.7779364698e-11,1.07028886773e-05,3.03532888916e-06,3.25930431426e-21,1.18861842834e-07
741,0.979226764534,4.02170614808e-06,1.12216247962e-05,0.0184267769187,1.99288664652e-07,0.00184124783795,0.000489389724761,3.57207289844e-07,1.13889160989e-15,2.11572198692e-08
742,0.000170300240695,1.8481851343e-07,6.11434526783e-10,0.00476261077806,2.22289951851e-11,1.22524251615e-06,0.995065678287,3.46838793504e-18,8.64508238044e-38,7.35954393223e-31
743,1.32046389547e-05,6.16161454085e-08,0.999983118955,1.390002706e-06,2.83828221107e-11,2.06579150471e-06,9.5184937664e-10,1.41996913917e-12,1.5801394139e-07,1.02924344991e-17
744,0.211953115069,1.24587296997e-06,0.000228823206583,0.000650058003175,1.13286388252e-07,0.000190976767945,0.748238149332,0.0387372722943,8.3360561673e-10,2.4533337442e-07
745,2.11283327716e-06,4.03527159155e-09,3.30181591169e-06,0.994488098508,6.28306038949e-12,0.0055064532109,2.04876733511e-08,4.68432247025e-10,4.59828774155e-13,8.63424114536e-09
746,6.58361809737e-12,4.36407043581e-16,0.996146605857,4.77275970252e-16,1.74230698055e-15,0.00385339390922,2.26257922964e-10,6.30734945469e-17,9.68385583739e-13,2.80930651109e-18
747,1.34025757026e-08,6.25690033141e-12,4.68210780617e-11,6.8466437709e-08,9.7167147384e-13,6.26434941299e-09,0.999999911747,5.54700363888e-11,1.01261722825e-11,7.34916279325e-14
748,0.733786011258,1.86716860611e-08,0.00233362277733,0.000137756581401,1.55114773492e-06,0.263452070365,0.000257978676075,3.08371840125e-05,2.02883286699e-11,1.53318101297e-07
749,0.125374974164,3.11125427481e-05,8.38580556457e-09,0.26340028712,3.20443011084e-07,0.289868805697,0.321324308365,1.83143640239e-07,1.38921497065e-10,6.18237624285e-13
750,0.0771777373623,3.30514031814e-08,0.000344956787352,0.0296322195265,0.131516361369,0.0257128073362,0.726702923596,0.00555071904462,1.24656869907e-13,0.00336224192633
751,1.11761297614e-06,4.8902719091e-12,9.60947180471e-10,5.17978770317e-07,2.50678725773e-08,0.997231441705,0.00276659185546,3.57146409261e-08,1.23674812634e-12,2.69097936538e-07
752,9.96323432475e-17,1.70088304405e-06,0.999998266262,9.38552596355e-18,2.12118392859e-24,3.28547386835e-08,3.16390891887e-17,1.13155216527e-36,2.21844875575e-23,8.3344300776e-45
753,0.0286698693368,0.00093900151861,8.26033241271e-06,0.181182752316,6.11175569044e-05,0.00657772274014,0.782329957009,0.000231196819121,1.1023889322e-07,1.21329643762e-08
754,0.0212480103038,4.9716568831e-05,0.171871254878,0.000134683866543,0.000175679084804,0.0998345575824,0.702705162078,0.00365052487502,0.000330410649746,1.12191444766e-10
755,5.43365070022e-11,8.93291966773e-15,2.36712642706e-11,1.78855641496e-09,2.95266119095e-09,0.999998369847,1.51533263569e-14,8.30622351904e-20,1.62533401682e-06,4.68470578028e-15
756,0.938469504641,1.71794425381e-06,8.06327915274e-18,2.37222642549e-26,9.16185314138e-20,3.03756066365e-12,0.0615287774114,2.92467199613e-25,2.16633579859e-25,2.60232872619e-13
757,6.14986423526e-05,2.43249396106e-07,0.0785477836973,0.000273026704244,4.91361877831e-11,0.0145133817655,0.906604065875,1.69459273689e-11,6.18488942697e-19,1.00227734347e-19
758,0.0901454447048,0.0409590490015,0.000444219150777,0.000574645721082,6.36148888989e-05,0.135190103564,0.732617303998,2.13374964282e-06,3.48230890897e-06,2.91296371986e-09
759,0.140242960499,3.52237346309e-06,0.015772621663,6.0904680709e-05,2.21644026631e-09,0.825164653682,0.0187169791891,2.83971366459e-05,9.95843988213e-06,1.20032324742e-10
760,0.999843739648,2.57497963786e-10,9.49198374091e-05,1.27383478947e-08,7.1048500432e-08,6.06899544563e-05,2.32557291222e-08,5.43209087043e-07,1.28727530009e-14,5.1388389897e-11
761,0.420861148259,0.000701064492521,0.455285359199,0.00172128722522,1.43018828631e-07,0.121340435159,9.05614394077e-05,3.45753253798e-10,8.59227758019e-10,2.6039174377e-12
762,0.999987550349,1.23219549897e-05,3.96609734668e-15,4.58844456859e-12,7.63183280133e-12,2.79015703585e-12,1.17166871669e-07,1.0427125359e-08,1.79281716066e-24,8.6809711319e-11
763,0.999999525663,4.35347389032e-07,9.27533433269e-15,3.39747676394e-12,8.37684021238e-14,3.08229560896e-08,7.48984256565e-11,8.08786014547e-09,3.40038709358e-19,4.7113392812e-15
764,6.02387547653e-06,0.0249759256132,0.0101777695077,0.000949393189613,6.66316693383e-10,0.678690131447,0.285200749642,1.75687425496e-09,4.30109242488e-09,1.09764298291e-13
765,0.999948245779,2.03044105488e-10,4.470129759e-08,3.05012736486e-07,4.59412825251e-10,1.61389343549e-06,1.9094532677e-05,2.53963041564e-05,1.2906299868e-16,5.29911393373e-06
766,0.000300705367559,7.03914662265e-12,0.999286350782,1.71971617133e-10,5.24391641002e-10,0.000412894364081,4.03106325083e-08,1.84130681461e-11,8.45375647997e-09,6.12129572545e-13
767,0.995281559679,4.26268963283e-05,0.00436345979799,1.86768677739e-07,2.66503421302e-08,4.749680529e-08,0.000253689212388,5.84033818808e-05,4.78146100825e-15,1.16539848362e-10
768,0.000230202179517,5.64142611234e-08,0.000260821383178,0.00348486463206,6.19040119459e-11,3.29414758183e-14,0.996024055328,7.34515409291e-13,2.92603507811e-15,2.19363415364e-14
769,3.36206669576e-06,1.03223005548e-08,0.0207971725948,3.39042604024e-09,2.70368297815e-07,0.979197817603,1.36340811042e-06,2.45870491677e-10,4.90400035526e-14,6.00250641729e-19
770,0.999999351839,6.25132853049e-07,9.05993188949e-09,9.71500516044e-14,8.13245712267e-11,1.17531766507e-08,1.76506527673e-09,3.4864176854e-10,2.58887333928e-21,2.01659926653e-11
771,0.999815173303,0.000164194744408,7.05519810273e-06,2.64405002318e-11,7.48134723878e-08,6.51004584712e-09,4.88261982396e-06,8.61271434824e-06,7.03004868744e-11,6.68420136161e-14
772,0.999694295881,1.32984836669e-06,1.37582280623e-08,1.1609362946e-06,6.7929299999e-08,3.48744817405e-06,0.000299467877971,1.7519795183e-07,4.07021692052e-19,1.12230295646e-09
773,0.00125546941664,0.0144750046288,0.000387957188113,9.26053272281e-06,4.52391045034e-08,0.983226269406,0.000645967816979,2.57675373887e-08,3.99683750404e-13,3.32575567164e-12
774,0.999576973183,0.000145441788864,1.26729374773e-08,4.76299911264e-10,2.20889817614e-07,2.07590519583e-06,1.92356126309e-07,0.000275082263697,2.31398910368e-22,4.6414810031e-10
775,0.462839569585,2.11825819137e-09,0.0192215877844,0.000582763712572,4.43015828794e-05,0.257093075822,0.25968401201,0.000534620277349,1.18313216832e-11,6.70956922366e-08
776,0.000389355911969,4.27041509334e-07,0.00475215666294,0.23580872683,5.88764190754e-07,0.720097995674,7.81853560698e-07,4.7815508296e-05,0.0389021508899,8.6345690646e-10
777,0.999686371023,6.9350230075e-07,1.05705959881e-09,2.45457148605e-10,7.54440252087e-07,6.70290983946e-09,8.7939416207e-06,0.00030250526782,3.97701551585e-20,8.73819757416e-07
778,9.59211626684e-06,7.22618199351e-12,0.999961421014,6.67847665084e-09,7.09912719112e-12,1.35998618247e-05,1.53803147328e-05,7.96029360148e-14,1.10108680587e-18,1.96405983315e-19
779,0.197795893647,1.4522819336e-05,0.000372545513086,1.62088882944e-05,2.8887601835e-06,1.22504593853e-05,0.800867903754,0.000914021116509,8.03352533567e-14,3.76504234768e-06
780,0.00281557256022,3.25036440979e-08,0.276389564011,0.00155262143625,1.41240984868e-07,0.524990136601,0.194250971889,9.26988759388e-07,3.17964381739e-08,9.7311361502e-10
781,0.955115544426,2.65824265426e-05,0.000259913998619,6.56693251719e-07,1.80041634042e-05,0.0433858900256,0.00109530564885,8.8943240518e-05,9.15625357563e-06,3.12376485358e-09
782,0.000481792533891,9.75672201113e-11,5.11926654242e-07,3.80426222999e-07,3.3617407744e-08,0.00246458424545,0.997052693207,3.94596321048e-09,6.13679031054e-20,8.33889817896e-16
783,1.0,9.60725074878e-21,5.50329061743e-29,1.96200505723e-20,3.44472714487e-26,1.98565494461e-20,4.10390672773e-15,2.20944526383e-20,2.09292029888e-36,1.95452863123e-35
784,5.78352093137e-07,1.34281142405e-08,0.997977942491,1.59566049523e-05,3.5832416601e-15,1.61115342886e-07,0.00200530512192,5.39235978099e-17,4.28863220841e-08,1.75584254563e-21
785,0.0473809638812,0.915041393894,0.0203434980259,9.11173266729e-05,7.06309540857e-08,0.0117074804639,0.00543547059156,5.16614403051e-09,1.64925492182e-11,3.32539424368e-12
786,0.999836117642,6.4102848396e-05,1.03172844661e-05,1.29503789241e-10,6.07565327684e-08,8.58012378815e-05,1.42572657705e-06,2.17130385965e-06,1.4745845497e-11,3.05607166665e-09
787,0.532740887263,0.456102978544,0.00674179307596,3.57292293377e-08,7.2607676145e-07,0.00439920462785,1.42184957402e-05,1.55784280096e-07,4.02980741076e-10,1.07008631343e-13
788,3.00120240729e-18,1.59500882022e-15,0.999999872646,7.61756587305e-49,2.94652104933e-21,6.74273458275e-17,1.27353782962e-07,6.8502339544e-22,3.30070480302e-38,1.57830931283e-14
789,0.999999986832,4.72460767494e-09,4.54106268244e-14,8.44268391654e-09,1.59585681266e-17,5.32118402372e-22,2.48102666423e-13,2.46736890925e-16,3.51177147934e-16,7.71913066344e-36
790,0.999894350412,1.60408804409e-08,1.53584540091e-10,7.82797236007e-06,1.19851772041e-10,1.6575782435e-07,9.45370444467e-05,1.31133722944e-06,4.1167073797e-23,1.79116202138e-06
791,0.999821414348,9.03873118549e-05,7.22211475778e-11,2.82551458714e-10,2.88977860899e-11,8.80678623989e-05,1.30092981387e-07,2.04288376046e-13,5.44140593546e-13,1.86457216603e-15
792,0.978670376367,0.00858755963242,0.0022908089561,7.50177886856e-07,0.000513653172163,0.00583439791513,6.6347287928e-07,0.00410178375918,6.49750873504e-09,4.99896628111e-11
793,1.28646030664e-05,3.07043520411e-12,0.999802058621,3.91559815531e-11,5.38743077198e-14,0.000184596819458,5.38055811917e-11,4.79731311713e-07,1.2896008727e-10,9.85627642472e-14
794,3.82530807169e-12,1.2451141673e-15,0.999999999995,4.25292211531e-27,1.28612707128e-17,3.40510887404e-13,4.35283006857e-13,8.03918787515e-24,6.05704524778e-27,2.82715042253e-21
795,0.000797506074191,0.977533086687,0.0209153260914,0.000207727659734,7.55477087108e-09,1.88265713405e-05,0.000527518543874,8.17694364516e-10,4.66796011362e-15,2.70967049255e-13
796,0.826664577119,1.3371545611e-06,0.0514324782329,0.0498908877608,1.32355950992e-05,0.0351159214926,0.0367867658094,8.81018806346e-05,5.20819574899e-06,1.48675964654e-06
797,4.056056864e-06,1.26978014652e-09,0.673332611336,1.61816218939e-08,2.24552111359e-09,0.326663276679,2.2310100839e-10,9.44696335871e-10,3.50643026064e-08,2.42310098123e-16
798,0.755016897748,3.18460556806e-05,0.0240562729614,8.61680706564e-05,2.78890352826e-05,0.153930176405,0.00120977716299,0.0656409725581,2.24635308408e-17,3.50263886611e-12
799,0.552852397377,0.171117770551,0.274505479106,3.27181799157e-09,3.27606520447e-08,3.0927185553e-07,0.00152327056547,7.28995345918e-07,1.34835919876e-13,8.10017131779e-09
800,6.94525586636e-10,2.36557245178e-12,0.999999999283,6.01169224888e-12,2.30930934145e-20,1.34146195006e-11,8.7664048831e-13,1.36440318021e-16,2.62949334381e-15,6.93809585204e-25
801,0.898718538205,9.93393077839e-08,1.16464929478e-05,0.000888516555328,2.71227546054e-06,0.00391613653159,0.0947361482551,0.00172617750848,2.94126323397e-12,2.48340338484e-08
802,0.422640230827,0.0293332058659,0.000333744657352,0.00102434429516,3.33495494565e-06,0.542903229876,0.00375956754336,2.34185971218e-06,3.68782170676e-13,1.20311445953e-10
803,6.52595566624e-12,1.92626885912e-07,0.98910916657,1.90988607431e-06,8.67367673974e-06,0.000114897022689,1.3976198447e-06,5.33841504132e-16,0.0107637625915,4.14392732714e-17
804,0.999985662498,1.43181985413e-05,6.06036815538e-18,1.89408096853e-17,2.56044872043e-14,4.25693866597e-21,1.92767801779e-08,2.60308455309e-11,1.24172517913e-13,2.09819907129e-28
805,0.999979133095,2.06349039331e-05,1.79557887137e-14,2.26852738361e-07,1.45313598296e-13,2.64441133461e-16,5.14560054964e-09,2.88977829514e-12,3.30777490632e-15,9.424239162e-25
806,3.11991190928e-06,0.999984434388,9.51318100855e-06,2.91997994008e-06,9.75620104553e-09,1.79592788026e-11,2.76475696926e-09,7.7305394538e-14,1.22320256625e-17,1.95400877688e-19
807,0.868045454077,0.131771354411,7.96046877104e-09,7.63746315423e-10,3.20679445269e-09,5.87660971227e-13,0.00018310503719,7.45361571827e-08,4.58634836596e-14,7.46747079499e-12
808,0.99871091019,2.5311435407e-08,4.99367557237e-13,1.85937947509e-10,3.97569224737e-09,3.86892229448e-11,0.00128899189756,6.69004934204e-08,1.35480230321e-21,1.49981677629e-09
809,0.101018696181,4.84464064621e-05,0.000365344307388,0.00132480833786,8.91352148739e-07,0.896914215711,4.03401079378e-05,0.000287002932697,2.17506958985e-07,3.71564528406e-08
810,0.00405192308625,0.403012800185,0.0109458358106,2.70670402668e-06,5.84195512738e-10,0.581986591346,1.42279582666e-07,3.16462560121e-12,1.02545978451e-12,4.78401848473e-22
811,0.306855919321,0.692862688025,0.000273014609162,7.27281590902e-11,7.24821983806e-29,2.3892198177e-40,8.37797282122e-06,2.61745000437e-22,3.79154667497e-18,1.6251725803e-21
812,0.330593756608,2.20339002453e-07,0.454307337832,0.00576255863083,0.0900087267733,0.00242756074656,2.52936221577e-06,0.116809407677,5.9927927184e-11,8.7901971505e-05
813,8.94223106612e-05,0.00534887835429,0.993113219738,3.71951134453e-08,2.13986937652e-06,0.0001675974117,0.00127870447336,6.47274498133e-10,3.0147007637e-18,1.07476077833e-13
814,0.999981395264,1.12051774814e-05,1.63167229296e-07,3.23490379575e-08,2.46071982093e-09,5.50337967251e-09,7.15398677926e-06,4.0846967829e-08,5.77671638099e-17,1.24407478253e-09
815,1.74295838483e-23,0.999999017018,9.82982268719e-07,3.89105283791e-22,5.78141287544e-37,2.25375196512e-18,1.25246479917e-13,3.54860593122e-44,2.47029390133e-28,7.24450559462e-57
816,0.106204208276,6.35940116443e-10,0.000626521229474,3.40548455566e-06,1.63696560304e-05,0.00103741669882,0.892111157199,8.52005704088e-07,3.85833412788e-08,3.02314796775e-08
817,4.8489928105e-06,7.2947028516e-10,0.000134953235182,0.0116376862899,3.43017288373e-08,0.986634668958,0.00158780368832,3.80146495695e-09,2.88160238658e-13,2.75278883445e-12
818,0.548038963952,2.78618637932e-06,0.00524422910435,0.0197695881226,3.79744863632e-06,0.358328480247,0.0686115555721,5.98065874939e-07,1.16324239257e-13,1.30062888135e-09
819,0.0010156356591,3.41344832276e-09,0.00119387303612,5.89284152901e-06,4.47915461366e-06,0.130755838091,0.867018101313,6.17645899663e-06,2.60435116447e-11,6.9455987737e-12
820,2.65089215424e-08,3.47920932785e-06,3.44303312721e-07,0.000632385370665,7.17004378213e-14,0.999363417728,3.4687970903e-07,3.30290681985e-18,8.98601387062e-21,4.3800525529e-30
821,0.969387064944,0.0306129350427,6.45632112848e-13,2.09425967127e-14,8.0209356174e-16,1.69413744811e-18,4.35439308176e-13,1.25905252203e-11,6.59416809322e-20,2.23782882183e-21
822,0.99722557182,8.14049875311e-09,2.46532497644e-11,0.000212946958807,1.13143211863e-09,4.28778356091e-10,7.38065030418e-09,8.35877529522e-11,5.57210715344e-18,0.00256146403186
823,4.12644002599e-21,2.01306078017e-08,0.999999979672,6.24771352106e-19,4.47031933015e-22,1.35468721094e-14,3.93327440213e-19,6.34539725301e-32,1.96917994755e-10,2.61459436691e-31
824,0.999967072038,1.69762977128e-07,2.27400606775e-06,3.30916721179e-09,2.58978143386e-07,6.58260022895e-06,9.12941108099e-07,2.27263638929e-05,1.1834437598e-17,3.5309479482e-13
825,0.00103108946769,6.89763888565e-07,0.991544869244,8.59024622068e-08,1.32793510168e-07,0.00740804177986,9.80840774656e-07,5.43347364741e-08,1.40558727704e-05,3.41509586357e-13
826,0.0823992117405,7.130114895e-09,0.0275181389419,2.62509373443e-05,0.00784630779582,0.880506623942,0.00151061156655,0.000192788217604,6.39927238742e-13,5.97275979314e-08
827,0.969889896216,2.90274993258e-06,1.65253226228e-05,9.66528360767e-07,2.74145238009e-13,2.53574726183e-05,0.030063886204,4.65331258875e-07,4.840041372e-12,1.69681701949e-10
828,0.968430308536,0.000427364520282,3.50843966759e-05,0.000143070486189,5.59595057381e-07,0.00102058081939,0.0191210916335,0.010820732971,1.8458717985e-14,1.20704186368e-06
829,0.999999384273,6.9219807514e-13,6.15284266156e-07,4.49378239189e-19,3.51467294445e-11,2.8209036411e-14,9.90575129093e-11,3.07980515277e-10,2.79775488848e-20,4.51004889399e-25
830,0.392208247287,0.542269785939,1.01739054184e-06,0.0360639871312,9.23333151535e-08,0.0176879079113,0.0117689575296,4.47831082935e-09,2.24026516439e-17,2.61885020471e-16
831,0.0486880502522,2.21047951935e-09,0.00018614549215,0.000121803195569,3.38454445562e-11,0.950828819807,5.2508370935e-06,0.000169928163414,2.85139799787e-16,8.19653759287e-12
832,4.284078311e-05,1.54051259075e-06,0.939748915742,2.97350045303e-06,6.42505802028e-10,0.0138563129846,3.45727803757e-05,3.47994690619e-08,0.0463128082554,2.26300544939e-15
833,0.641596122984,0.00351393745233,0.263324980887,2.58969574685e-06,0.00111693728181,0.0195871938141,0.000249256509992,0.0692346681035,7.87960260003e-14,0.0013743132711
834,0.347266321962,3.70568965091e-08,0.00034626222211,7.19836809485e-05,3.39040911154e-06,0.644818495501,9.15109430469e-07,0.00749245192535,1.41060138733e-07,1.07362565139e-09
835,0.998023823325,1.04519171894e-08,1.38134986954e-12,1.36020056824e-08,9.57349566335e-11,3.75831300948e-05,6.42717009255e-06,0.00193214213437,5.2158876146e-11,3.74512532065e-11
836,0.958259370905,0.000883349375741,0.00123907085923,0.00137513946314,1.74509292445e-07,0.0382400637889,2.81079014341e-06,1.84700168493e-08,1.81553684429e-09,2.25392510786e-11
837,0.96297693612,0.0369562219018,6.10524793137e-05,8.38183014435e-13,4.34977436187e-11,2.0271146469e-09,5.7752192497e-06,1.09143703808e-08,1.29334610357e-09,2.88091516936e-13
838,0.00875963434836,0.000165192905972,0.034368289185,0.000234698681078,7.1942481658e-07,0.574184245842,0.382287209708,6.64078001801e-10,9.23417713346e-09,6.69513899023e-12
839,0.00459034417644,9.24768632765e-05,0.107507341813,0.0011193884004,4.10510829677e-06,0.881956489553,0.00472954914544,3.0468673514e-07,2.52737004843e-10,1.83149928394e-14
840,0.994441241673,9.01430696794e-08,0.00011599901598,5.47974141816e-10,2.9703311072e-06,2.30751558899e-06,1.69456528233e-06,0.00533948591551,1.58590745479e-14,9.62102928292e-05
841,0.528903011895,0.000185669913311,3.50949618959e-05,0.446057367649,1.21443514412e-08,0.00199502711685,0.0228238163051,1.01955206187e-11,2.19129656492e-15,4.18038569558e-12
842,0.00297160732076,0.997012599214,4.46302336182e-18,2.80153730764e-12,2.51223713488e-18,5.01431841683e-23,1.57934621915e-05,1.21920911529e-18,1.89863269094e-21,3.94861393411e-36
843,0.999798690773,3.69617224612e-05,1.76477115222e-08,8.44643854145e-11,1.53543312279e-05,1.39368908029e-06,0.000143851719016,3.73003263941e-06,2.63484203091e-19,1.93611958265e-14
844,2.18930910017e-07,0.00569265858682,1.02122841084e-07,3.42905717946e-15,7.82291398953e-23,2.87379580533e-09,3.06270548331e-16,1.59206892006e-14,0.994307017486,3.80521220344e-22
845,0.011771928057,1.59421822818e-07,0.824920340598,3.98050410738e-06,1.48560290467e-09,0.0624922356491,0.100805238214,2.05400547639e-10,6.11586281883e-06,2.76961469925e-12
846,3.02851368064e-06,5.94375736145e-11,3.08972203664e-13,0.000404750431573,2.97459283832e-05,0.999518326201,4.39836342174e-05,1.64894374733e-07,3.1706071057e-10,1.99063311446e-11
847,0.989472360703,1.72268457013e-06,0.00168518560158,7.4982933687e-06,0.000554694927285,7.54857536773e-05,0.0081980988319,4.55453608746e-06,7.6578491038e-16,3.98668064004e-07
848,0.000290132368968,7.37722683905e-12,0.00215619378328,4.35801525129e-08,0.000109887307973,0.960888371351,0.036555368413,3.18790276303e-09,1.87841941956e-23,8.80558316277e-14
849,0.111636095118,2.5464685632e-09,0.0174431213299,0.686482718465,1.04331021871e-06,0.00503334043133,0.00403043337579,0.175373237972,1.79408876643e-13,7.45138183658e-09
850,2.04714186949e-09,5.60669410395e-11,0.999991204417,1.98390398228e-11,6.92023342785e-12,8.74672670574e-06,4.67258572626e-08,8.46644497671e-13,1.09633591137e-15,2.22351510565e-19
851,0.000192646529422,0.0228108176757,1.77256167056e-05,0.975301625034,5.11258422306e-12,0.00159538251878,8.17863110677e-05,3.97597992036e-09,1.23328724157e-08,8.29265220013e-15
852,0.999784588588,4.89043972428e-10,6.1646115412e-07,3.68173132035e-08,7.31691644084e-11,8.38241355487e-09,0.000214742296756,6.89218211021e-09,2.6153872461e-16,2.49532289585e-13
853,0.0872283961495,8.65362362421e-05,0.0180289069188,1.02328893646e-06,1.09046158424e-10,0.893365012823,0.00129011578021,8.69383860065e-09,5.46760661723e-16,4.90255809261e-13
854,0.0747930361197,8.97918933671e-06,0.858354909668,0.000631784957043,1.24213997553e-09,0.065167926632,0.00104331965094,3.92756655953e-08,3.26471969458e-09,1.41700740114e-13
855,0.999957984685,2.82358314649e-08,1.12782924536e-08,5.02816000809e-09,1.71994393032e-08,9.26504793237e-09,4.19292795821e-05,1.50281411265e-08,1.88863107459e-15,3.78542594594e-14
856,0.0221413321774,0.000413394923239,0.000187557121478,0.462995420074,3.33074889763e-09,0.513328335796,0.00093395647105,6.43234032948e-13,1.04922684986e-10,8.609374799e-15
857,0.994464185342,2.15454131846e-05,9.15351197713e-06,1.15147425155e-08,1.74188639834e-07,0.00490887341949,1.01893964836e-06,0.0005950275316,2.06656373526e-09,8.0718060887e-09
858,0.933307178647,0.0143491006222,0.000846320101947,2.24880333044e-05,1.16685717995e-11,0.0514749125816,2.70873629729e-12,4.11865595759e-23,4.20190082982e-21,2.33471883762e-19
859,9.03647274822e-10,7.15342810226e-10,0.999966261381,1.61997181817e-11,5.9256781302e-14,3.37354288445e-05,1.19774060732e-09,5.60729622878e-12,3.51737002152e-10,9.97072735074e-16
860,0.001497018908,4.85294537354e-12,0.000134878939934,8.41165420726e-06,2.00161766835e-07,0.993096569766,0.000110191022498,0.00515206076478,4.41818704828e-15,6.68778344611e-07
861,0.999025796031,0.00097419222877,3.42163787435e-10,4.22638934475e-10,2.93608216608e-10,1.7249841155e-09,1.15561102397e-09,7.28812232323e-09,1.82074454332e-14,5.12859760099e-10
862,7.85771984043e-06,4.03578566454e-05,0.0188796170743,9.66987685171e-06,1.21891080501e-06,0.977160642498,0.00387284065834,8.62222402689e-08,7.20533554714e-07,2.69886498893e-05
863,0.581753059322,0.00651591203735,8.95057158487e-11,0.123966603311,1.24625756229e-17,8.99033549772e-34,0.287764382684,4.12168128429e-08,1.45461622978e-26,1.33975711367e-09
